fase,antena,unidade,cenario,teste,arquivo,sample_idx,rssi
Fase 1,A4,U1,BASE,T1,A4_R1.txt,146,-38
Fase 1,A4,U1,BASE,T1,A4_R1.txt,147,-38
Fase 1,A4,U1,BASE,T1,A4_R1.txt,148,-39
Fase 1,A4,U1,BASE,T1,A4_R1.txt,149,-40
Fase 1,A4,U1,BASE,T1,A4_R1.txt,150,-38
Fase 1,A4,U1,BASE,T1,A4_R1.txt,151,-37
Fase 1,A4,U1,BASE,T1,A4_R1.txt,152,-38
Fase 1,A4,U1,BASE,T1,A4_R1.txt,153,-37
Fase 1,A4,U1,BASE,T1,A4_R1.txt,154,-38
Fase 1,A4,U1,BASE,T1,A4_R1.txt,155,-37
Fase 1,A4,U1,BASE,T1,A4_R1.txt,156,-37
Fase 1,A4,U1,BASE,T1,A4_R1.txt,157,-38
Fase 1,A4,U1,BASE,T1,A4_R1.txt,158,-37
Fase 1,A4,U1,BASE,T1,A4_R1.txt,159,-38
Fase 1,A4,U1,BASE,T1,A4_R1.txt,160,-38
Fase 1,A4,U1,BASE,T1,A4_R1.txt,161,-36
Fase 1,A4,U1,BASE,T1,A4_R1.txt,162,-38
Fase 1,A4,U1,BASE,T1,A4_R1.txt,163,-39
Fase 1,A4,U1,BASE,T1,A4_R1.txt,164,-38
Fase 1,A4,U1,BASE,T1,A4_R1.txt,165,-39
Fase 1,A4,U1,BASE,T1,A4_R1.txt,166,-38
Fase 1,A4,U1,BASE,T1,A4_R1.txt,167,-37
Fase 1,A4,U1,BASE,T1,A4_R1.txt,168,-38
Fase 1,A4,U1,BASE,T1,A4_R1.txt,169,-39
Fase 1,A4,U1,BASE,T1,A4_R1.txt,170,-37
Fase 1,A4,U1,BASE,T1,A4_R1.txt,171,-39
Fase 1,A4,U1,BASE,T1,A4_R1.txt,172,-38
Fase 1,A4,U1,BASE,T1,A4_R1.txt,173,-38
Fase 1,A4,U1,BASE,T1,A4_R1.txt,174,-39
Fase 1,A4,U1,BASE,T1,A4_R1.txt,175,-38
Fase 1,A4,U1,BASE,T1,A4_R1.txt,176,-37
Fase 1,A4,U1,BASE,T1,A4_R1.txt,177,-37
Fase 1,A4,U1,BASE,T1,A4_R1.txt,178,-38
Fase 1,A4,U1,BASE,T1,A4_R1.txt,179,-37
Fase 1,A4,U1,BASE,T1,A4_R1.txt,180,-38
Fase 1,A4,U1,BASE,T1,A4_R1.txt,181,-38
Fase 1,A4,U1,BASE,T1,A4_R1.txt,182,-38
Fase 1,A4,U1,BASE,T1,A4_R1.txt,183,-39
Fase 1,A4,U1,BASE,T1,A4_R1.txt,184,-38
Fase 1,A4,U1,BASE,T1,A4_R1.txt,185,-38
Fase 1,A4,U1,BASE,T1,A4_R1.txt,186,-37
Fase 1,A4,U1,BASE,T1,A4_R1.txt,187,-37
Fase 1,A4,U1,BASE,T1,A4_R1.txt,188,-46
Fase 1,A4,U1,BASE,T1,A4_R1.txt,189,-41
Fase 1,A4,U1,BASE,T1,A4_R1.txt,190,-40
Fase 1,A4,U2,BASE,T1,A4_R2.txt,1,-50
Fase 1,A4,U2,BASE,T1,A4_R2.txt,2,-51
Fase 1,A4,U2,BASE,T1,A4_R2.txt,3,-46
Fase 1,A4,U2,BASE,T1,A4_R2.txt,4,-41
Fase 1,A4,U2,BASE,T1,A4_R2.txt,5,-40
Fase 1,A4,U2,BASE,T1,A4_R2.txt,6,-40
Fase 1,A4,U2,BASE,T1,A4_R2.txt,7,-39
Fase 1,A4,U2,BASE,T1,A4_R2.txt,8,-40
Fase 1,A4,U2,BASE,T1,A4_R2.txt,9,-41
Fase 1,A4,U2,BASE,T1,A4_R2.txt,10,-41
Fase 1,A4,U2,BASE,T1,A4_R2.txt,11,-39
Fase 1,A4,U2,BASE,T1,A4_R2.txt,12,-39
Fase 1,A4,U2,BASE,T1,A4_R2.txt,13,-39
Fase 1,A4,U2,BASE,T1,A4_R2.txt,14,-40
Fase 1,A4,U2,BASE,T1,A4_R2.txt,15,-39
Fase 1,A4,U2,BASE,T1,A4_R2.txt,16,-39
Fase 1,A4,U2,BASE,T1,A4_R2.txt,17,-39
Fase 1,A4,U2,BASE,T1,A4_R2.txt,18,-40
Fase 1,A4,U2,BASE,T1,A4_R2.txt,19,-41
Fase 1,A4,U2,BASE,T1,A4_R2.txt,20,-38
Fase 1,A4,U2,BASE,T1,A4_R2.txt,21,-40
Fase 1,A4,U2,BASE,T1,A4_R2.txt,22,-40
Fase 1,A4,U2,BASE,T1,A4_R2.txt,23,-40
Fase 1,A4,U2,BASE,T1,A4_R2.txt,24,-39
Fase 1,A4,U2,BASE,T1,A4_R2.txt,25,-39
Fase 1,A4,U2,BASE,T1,A4_R2.txt,26,-40
Fase 1,A4,U2,BASE,T1,A4_R2.txt,27,-40
Fase 1,A4,U2,BASE,T1,A4_R2.txt,28,-40
Fase 1,A4,U2,BASE,T1,A4_R2.txt,29,-46
Fase 1,A4,U2,BASE,T1,A4_R2.txt,30,-41
Fase 1,A4,U2,BASE,T1,A4_R2.txt,31,-39
Fase 1,A4,U2,BASE,T1,A4_R2.txt,32,-36
Fase 1,A4,U2,BASE,T1,A4_R2.txt,33,-37
Fase 1,A4,U2,BASE,T1,A4_R2.txt,34,-39
Fase 1,A4,U2,BASE,T1,A4_R2.txt,35,-39
Fase 1,A4,U2,BASE,T1,A4_R2.txt,36,-40
Fase 1,A4,U2,BASE,T1,A4_R2.txt,37,-39
Fase 1,A4,U2,BASE,T1,A4_R2.txt,38,-39
Fase 1,A4,U2,BASE,T1,A4_R2.txt,39,-40
Fase 1,A4,U2,BASE,T1,A4_R2.txt,40,-39
Fase 1,A4,U2,BASE,T1,A4_R2.txt,41,-41
Fase 1,A4,U2,BASE,T1,A4_R2.txt,42,-39
Fase 1,A4,U2,BASE,T1,A4_R2.txt,43,-39
Fase 1,A4,U2,BASE,T1,A4_R2.txt,44,-40
Fase 1,A4,U2,BASE,T1,A4_R2.txt,45,-40
Fase 1,A4,U2,BASE,T1,A4_R2.txt,46,-39
Fase 1,A4,U2,BASE,T1,A4_R2.txt,47,-39
Fase 1,A4,U2,BASE,T1,A4_R2.txt,48,-40
Fase 1,A4,U2,BASE,T1,A4_R2.txt,49,-38
Fase 1,A4,U2,BASE,T1,A4_R2.txt,50,-40
Fase 1,A4,U2,BASE,T1,A4_R2.txt,51,-39
Fase 1,A4,U2,BASE,T1,A4_R2.txt,52,-39
Fase 1,A4,U2,BASE,T1,A4_R2.txt,53,-39
Fase 1,A4,U2,BASE,T1,A4_R2.txt,54,-39
Fase 1,A4,U2,BASE,T1,A4_R2.txt,55,-40
Fase 1,A4,U2,BASE,T1,A4_R2.txt,56,-39
Fase 1,A4,U2,BASE,T1,A4_R2.txt,57,-39
Fase 1,A4,U2,BASE,T1,A4_R2.txt,58,-39
Fase 1,A4,U2,BASE,T1,A4_R2.txt,59,-39
Fase 1,A4,U2,BASE,T1,A4_R2.txt,60,-39
Fase 1,A4,U2,BASE,T1,A4_R2.txt,61,-39
Fase 1,A4,U2,BASE,T1,A4_R2.txt,62,-40
Fase 1,A4,U2,BASE,T1,A4_R2.txt,63,-40
Fase 1,A4,U2,BASE,T1,A4_R2.txt,64,-40
Fase 1,A4,U2,BASE,T1,A4_R2.txt,65,-39
Fase 1,A4,U2,BASE,T1,A4_R2.txt,66,-40
Fase 1,A4,U2,BASE,T1,A4_R2.txt,67,-39
Fase 1,A4,U2,BASE,T1,A4_R2.txt,68,-40
Fase 1,A4,U2,BASE,T1,A4_R2.txt,69,-40
Fase 1,A4,U2,BASE,T1,A4_R2.txt,70,-39
Fase 1,A4,U2,BASE,T1,A4_R2.txt,71,-39
Fase 1,A4,U2,BASE,T1,A4_R2.txt,72,-39
Fase 1,A4,U2,BASE,T1,A4_R2.txt,73,-39
Fase 1,A4,U2,BASE,T1,A4_R2.txt,74,-40
Fase 1,A4,U2,BASE,T1,A4_R2.txt,75,-43
Fase 1,A4,U2,BASE,T1,A4_R2.txt,76,-42
Fase 1,A4,U2,BASE,T1,A4_R2.txt,77,-40
Fase 1,A4,U2,BASE,T1,A4_R2.txt,78,-41
Fase 1,A4,U2,BASE,T1,A4_R2.txt,79,-41
Fase 1,A4,U2,BASE,T1,A4_R2.txt,80,-41
Fase 1,A4,U2,BASE,T1,A4_R2.txt,81,-41
Fase 1,A4,U2,BASE,T1,A4_R2.txt,82,-41
Fase 1,A4,U2,BASE,T1,A4_R2.txt,83,-42
Fase 1,A4,U2,BASE,T1,A4_R2.txt,84,-42
Fase 1,A4,U2,BASE,T1,A4_R2.txt,85,-42
Fase 1,A4,U2,BASE,T1,A4_R2.txt,86,-43
Fase 1,A4,U2,BASE,T1,A4_R2.txt,87,-44
Fase 1,A4,U2,BASE,T1,A4_R2.txt,88,-43
Fase 1,A4,U2,BASE,T1,A4_R2.txt,89,-42
Fase 1,A4,U2,BASE,T1,A4_R2.txt,90,-42
Fase 1,A4,U2,BASE,T1,A4_R2.txt,91,-42
Fase 1,A4,U2,BASE,T1,A4_R2.txt,92,-42
Fase 1,A4,U2,BASE,T1,A4_R2.txt,93,-43
Fase 1,A4,U2,BASE,T1,A4_R2.txt,94,-43
Fase 1,A4,U2,BASE,T1,A4_R2.txt,95,-43
Fase 1,A4,U2,BASE,T1,A4_R2.txt,96,-44
Fase 1,A4,U2,BASE,T1,A4_R2.txt,97,-42
Fase 1,A4,U2,BASE,T1,A4_R2.txt,98,-42
Fase 1,A4,U2,BASE,T1,A4_R2.txt,99,-42
Fase 1,A4,U2,BASE,T1,A4_R2.txt,100,-42
Fase 1,A4,U2,BASE,T1,A4_R2.txt,101,-42
Fase 1,A4,U2,BASE,T1,A4_R2.txt,102,-42
Fase 1,A4,U2,BASE,T1,A4_R2.txt,103,-42
Fase 1,A4,U2,BASE,T1,A4_R2.txt,104,-42
Fase 1,A4,U2,BASE,T1,A4_R2.txt,105,-42
Fase 1,A4,U2,BASE,T1,A4_R2.txt,106,-42
Fase 1,A4,U2,BASE,T1,A4_R2.txt,107,-42
Fase 1,A4,U2,BASE,T1,A4_R2.txt,108,-43
Fase 1,A4,U2,BASE,T1,A4_R2.txt,109,-42
Fase 1,A4,U2,BASE,T1,A4_R2.txt,110,-42
Fase 1,A4,U2,BASE,T1,A4_R2.txt,111,-42
Fase 1,A4,U2,BASE,T1,A4_R2.txt,112,-42
Fase 1,A4,U2,BASE,T1,A4_R2.txt,113,-42
Fase 1,A4,U2,BASE,T1,A4_R2.txt,114,-42
Fase 1,A4,U2,BASE,T1,A4_R2.txt,115,-44
Fase 1,A4,U2,BASE,T1,A4_R2.txt,116,-42
Fase 1,A4,U2,BASE,T1,A4_R2.txt,117,-42
Fase 1,A4,U2,BASE,T1,A4_R2.txt,118,-42
Fase 1,A4,U2,BASE,T1,A4_R2.txt,119,-41
Fase 1,A4,U2,BASE,T1,A4_R2.txt,120,-42
Fase 1,A4,U2,BASE,T1,A4_R2.txt,121,-42
Fase 1,A4,U2,BASE,T1,A4_R2.txt,122,-43
Fase 1,A4,U2,BASE,T1,A4_R2.txt,123,-45
Fase 1,A4,U2,BASE,T1,A4_R2.txt,124,-44
Fase 1,A4,U2,BASE,T1,A4_R2.txt,125,-42
Fase 1,A4,U2,BASE,T1,A4_R2.txt,126,-42
Fase 1,A4,U2,BASE,T1,A4_R2.txt,127,-42
Fase 1,A4,U2,BASE,T1,A4_R2.txt,128,-42
Fase 1,A4,U2,BASE,T1,A4_R2.txt,129,-41
Fase 1,A4,U2,BASE,T1,A4_R2.txt,130,-42
Fase 1,A4,U2,BASE,T1,A4_R2.txt,131,-42
Fase 1,A4,U2,BASE,T1,A4_R2.txt,132,-42
Fase 1,A4,U2,BASE,T1,A4_R2.txt,133,-42
Fase 1,A4,U2,BASE,T1,A4_R2.txt,134,-42
Fase 1,A4,U2,BASE,T1,A4_R2.txt,135,-42
Fase 1,A4,U2,BASE,T1,A4_R2.txt,136,-43
Fase 1,A4,U2,BASE,T1,A4_R2.txt,137,-42
Fase 1,A4,U2,BASE,T1,A4_R2.txt,138,-42
Fase 1,A4,U2,BASE,T1,A4_R2.txt,139,-43
Fase 1,A4,U2,BASE,T1,A4_R2.txt,140,-42
Fase 1,A4,U2,BASE,T1,A4_R2.txt,141,-41
Fase 1,A4,U2,BASE,T1,A4_R2.txt,142,-42
Fase 1,A4,U2,BASE,T1,A4_R2.txt,143,-43
Fase 1,A4,U2,BASE,T1,A4_R2.txt,144,-43
Fase 1,A4,U2,BASE,T1,A4_R2.txt,145,-42
Fase 1,A4,U2,BASE,T1,A4_R2.txt,146,-42
Fase 1,A4,U2,BASE,T1,A4_R2.txt,147,-42
Fase 1,A4,U2,BASE,T1,A4_R2.txt,148,-42
Fase 1,A4,U2,BASE,T1,A4_R2.txt,149,-42
Fase 1,A4,U2,BASE,T1,A4_R2.txt,150,-42
Fase 1,A4,U2,BASE,T1,A4_R2.txt,151,-42
Fase 1,A4,U2,BASE,T1,A4_R2.txt,152,-41
Fase 1,A4,U2,BASE,T1,A4_R2.txt,153,-41
Fase 1,A4,U2,BASE,T1,A4_R2.txt,154,-42
Fase 1,A4,U2,BASE,T1,A4_R2.txt,155,-41
Fase 1,A4,U2,BASE,T1,A4_R2.txt,156,-42
Fase 1,A4,U2,BASE,T1,A4_R2.txt,157,-43
Fase 1,A4,U2,BASE,T1,A4_R2.txt,158,-43
Fase 1,A4,U2,BASE,T1,A4_R2.txt,159,-41
Fase 1,A4,U2,BASE,T1,A4_R2.txt,160,-41
Fase 1,A4,U2,BASE,T1,A4_R2.txt,161,-41
Fase 1,A4,U2,BASE,T1,A4_R2.txt,162,-41
Fase 1,A4,U2,BASE,T1,A4_R2.txt,163,-41
Fase 1,A4,U2,BASE,T1,A4_R2.txt,164,-42
Fase 1,A4,U2,BASE,T1,A4_R2.txt,165,-41
Fase 1,A4,U2,BASE,T1,A4_R2.txt,166,-41
Fase 1,A4,U2,BASE,T1,A4_R2.txt,167,-40
Fase 1,A4,U2,BASE,T1,A4_R2.txt,168,-42
Fase 1,A4,U2,BASE,T1,A4_R2.txt,169,-41
Fase 1,A4,U2,BASE,T1,A4_R2.txt,170,-41
Fase 1,A4,U2,BASE,T1,A4_R2.txt,171,-41
Fase 1,A4,U2,BASE,T1,A4_R2.txt,172,-40
Fase 1,A4,U2,BASE,T1,A4_R2.txt,173,-41
Fase 1,A4,U2,BASE,T1,A4_R2.txt,174,-41
Fase 1,A4,U2,BASE,T1,A4_R2.txt,175,-41
Fase 1,A4,U2,BASE,T1,A4_R2.txt,176,-42
Fase 1,A4,U2,BASE,T1,A4_R2.txt,177,-42
Fase 1,A4,U2,BASE,T1,A4_R2.txt,178,-40
Fase 1,A4,U2,BASE,T1,A4_R2.txt,179,-41
Fase 1,A4,U2,BASE,T1,A4_R2.txt,180,-41
Fase 1,A4,U2,BASE,T1,A4_R2.txt,181,-39
Fase 1,A4,U2,BASE,T1,A4_R2.txt,182,-42
Fase 1,A4,U2,BASE,T1,A4_R2.txt,183,-44
Fase 1,A4,U2,BASE,T1,A4_R2.txt,184,-47
Fase 1,A4,U3,BASE,T1,A4_R3.txt,1,-40
Fase 1,A4,U3,BASE,T1,A4_R3.txt,2,-41
Fase 1,A4,U3,BASE,T1,A4_R3.txt,3,-42
Fase 1,A4,U3,BASE,T1,A4_R3.txt,4,-41
Fase 1,A4,U3,BASE,T1,A4_R3.txt,5,-38
Fase 1,A4,U3,BASE,T1,A4_R3.txt,6,-37
Fase 1,A4,U3,BASE,T1,A4_R3.txt,7,-37
Fase 1,A4,U3,BASE,T1,A4_R3.txt,8,-37
Fase 1,A4,U3,BASE,T1,A4_R3.txt,9,-37
Fase 1,A4,U3,BASE,T1,A4_R3.txt,10,-38
Fase 1,A4,U3,BASE,T1,A4_R3.txt,11,-36
Fase 1,A4,U3,BASE,T1,A4_R3.txt,12,-36
Fase 1,A4,U3,BASE,T1,A4_R3.txt,13,-37
Fase 1,A4,U3,BASE,T1,A4_R3.txt,14,-38
Fase 1,A4,U3,BASE,T1,A4_R3.txt,15,-38
Fase 1,A4,U3,BASE,T1,A4_R3.txt,16,-38
Fase 1,A4,U3,BASE,T1,A4_R3.txt,17,-39
Fase 1,A4,U3,BASE,T1,A4_R3.txt,18,-36
Fase 1,A4,U3,BASE,T1,A4_R3.txt,19,-37
Fase 1,A4,U3,BASE,T1,A4_R3.txt,20,-38
Fase 1,A4,U3,BASE,T1,A4_R3.txt,21,-38
Fase 1,A4,U3,BASE,T1,A4_R3.txt,22,-38
Fase 1,A4,U3,BASE,T1,A4_R3.txt,23,-38
Fase 1,A4,U3,BASE,T1,A4_R3.txt,24,-38
Fase 1,A4,U3,BASE,T1,A4_R3.txt,25,-40
Fase 1,A4,U3,BASE,T1,A4_R3.txt,26,-38
Fase 1,A4,U3,BASE,T1,A4_R3.txt,27,-38
Fase 1,A4,U3,BASE,T1,A4_R3.txt,28,-38
Fase 1,A4,U3,BASE,T1,A4_R3.txt,29,-38
Fase 1,A4,U3,BASE,T1,A4_R3.txt,30,-38
Fase 1,A4,U3,BASE,T1,A4_R3.txt,31,-37
Fase 1,A4,U3,BASE,T1,A4_R3.txt,32,-37
Fase 1,A4,U3,BASE,T1,A4_R3.txt,33,-36
Fase 1,A4,U3,BASE,T1,A4_R3.txt,34,-37
Fase 1,A4,U3,BASE,T1,A4_R3.txt,35,-37
Fase 1,A4,U3,BASE,T1,A4_R3.txt,36,-38
Fase 1,A4,U3,BASE,T1,A4_R3.txt,37,-38
Fase 1,A4,U3,BASE,T1,A4_R3.txt,38,-37
Fase 1,A4,U3,BASE,T1,A4_R3.txt,39,-37
Fase 1,A4,U3,BASE,T1,A4_R3.txt,40,-37
Fase 1,A4,U3,BASE,T1,A4_R3.txt,41,-37
Fase 1,A4,U3,BASE,T1,A4_R3.txt,42,-38
Fase 1,A4,U3,BASE,T1,A4_R3.txt,43,-37
Fase 1,A4,U3,BASE,T1,A4_R3.txt,44,-36
Fase 1,A4,U3,BASE,T1,A4_R3.txt,45,-38
Fase 1,A4,U3,BASE,T1,A4_R3.txt,46,-38
Fase 1,A4,U3,BASE,T1,A4_R3.txt,47,-39
Fase 1,A4,U3,BASE,T1,A4_R3.txt,48,-40
Fase 1,A4,U3,BASE,T1,A4_R3.txt,49,-38
Fase 1,A4,U3,BASE,T1,A4_R3.txt,50,-40
Fase 1,A4,U3,BASE,T1,A4_R3.txt,51,-38
Fase 1,A4,U3,BASE,T1,A4_R3.txt,52,-38
Fase 1,A4,U3,BASE,T1,A4_R3.txt,53,-39
Fase 1,A4,U3,BASE,T1,A4_R3.txt,54,-36
Fase 1,A4,U3,BASE,T1,A4_R3.txt,55,-39
Fase 1,A4,U3,BASE,T1,A4_R3.txt,56,-38
Fase 1,A4,U3,BASE,T1,A4_R3.txt,57,-39
Fase 1,A4,U3,BASE,T1,A4_R3.txt,58,-38
Fase 1,A4,U3,BASE,T1,A4_R3.txt,59,-38
Fase 1,A4,U3,BASE,T1,A4_R3.txt,60,-37
Fase 1,A4,U3,BASE,T1,A4_R3.txt,61,-38
Fase 1,A4,U3,BASE,T1,A4_R3.txt,62,-37
Fase 1,A4,U3,BASE,T1,A4_R3.txt,63,-36
Fase 1,A4,U3,BASE,T1,A4_R3.txt,64,-38
Fase 1,A4,U3,BASE,T1,A4_R3.txt,65,-39
Fase 1,A4,U3,BASE,T1,A4_R3.txt,66,-39
Fase 1,A4,U3,BASE,T1,A4_R3.txt,67,-39
Fase 1,A4,U3,BASE,T1,A4_R3.txt,68,-38
Fase 1,A4,U3,BASE,T1,A4_R3.txt,69,-39
Fase 1,A4,U3,BASE,T1,A4_R3.txt,70,-39
Fase 1,A4,U3,BASE,T1,A4_R3.txt,71,-39
Fase 1,A4,U3,BASE,T1,A4_R3.txt,72,-38
Fase 1,A4,U3,BASE,T1,A4_R3.txt,73,-37
Fase 1,A4,U3,BASE,T1,A4_R3.txt,74,-37
Fase 1,A4,U3,BASE,T1,A4_R3.txt,75,-37
Fase 1,A4,U3,BASE,T1,A4_R3.txt,76,-38
Fase 1,A4,U3,BASE,T1,A4_R3.txt,77,-38
Fase 1,A4,U3,BASE,T1,A4_R3.txt,78,-37
Fase 1,A4,U3,BASE,T1,A4_R3.txt,79,-38
Fase 1,A4,U3,BASE,T1,A4_R3.txt,80,-38
Fase 1,A4,U3,BASE,T1,A4_R3.txt,81,-38
Fase 1,A4,U3,BASE,T1,A4_R3.txt,82,-38
Fase 1,A4,U3,BASE,T1,A4_R3.txt,83,-37
Fase 1,A4,U3,BASE,T1,A4_R3.txt,84,-36
Fase 1,A4,U3,BASE,T1,A4_R3.txt,85,-39
Fase 1,A4,U3,BASE,T1,A4_R3.txt,86,-38
Fase 1,A4,U3,BASE,T1,A4_R3.txt,87,-37
Fase 1,A4,U3,BASE,T1,A4_R3.txt,88,-36
Fase 1,A4,U3,BASE,T1,A4_R3.txt,89,-39
Fase 1,A4,U3,BASE,T1,A4_R3.txt,90,-38
Fase 1,A4,U3,BASE,T1,A4_R3.txt,91,-40
Fase 1,A4,U3,BASE,T1,A4_R3.txt,92,-38
Fase 1,A4,U3,BASE,T1,A4_R3.txt,93,-39
Fase 1,A4,U3,BASE,T1,A4_R3.txt,94,-38
Fase 1,A4,U3,BASE,T1,A4_R3.txt,95,-39
Fase 1,A4,U3,BASE,T1,A4_R3.txt,96,-38
Fase 1,A4,U3,BASE,T1,A4_R3.txt,97,-39
Fase 1,A4,U3,BASE,T1,A4_R3.txt,98,-38
Fase 1,A4,U3,BASE,T1,A4_R3.txt,99,-38
Fase 1,A4,U3,BASE,T1,A4_R3.txt,100,-39
Fase 1,A4,U3,BASE,T1,A4_R3.txt,101,-38
Fase 1,A4,U3,BASE,T1,A4_R3.txt,102,-37
Fase 1,A4,U3,BASE,T1,A4_R3.txt,103,-38
Fase 1,A4,U3,BASE,T1,A4_R3.txt,104,-38
Fase 1,A4,U3,BASE,T1,A4_R3.txt,105,-37
Fase 1,A4,U3,BASE,T1,A4_R3.txt,106,-38
Fase 1,A4,U3,BASE,T1,A4_R3.txt,107,-39
Fase 1,A4,U3,BASE,T1,A4_R3.txt,108,-38
Fase 1,A4,U3,BASE,T1,A4_R3.txt,109,-36
Fase 1,A4,U3,BASE,T1,A4_R3.txt,110,-38
Fase 1,A4,U3,BASE,T1,A4_R3.txt,111,-37
Fase 1,A4,U3,BASE,T1,A4_R3.txt,112,-36
Fase 1,A4,U3,BASE,T1,A4_R3.txt,113,-40
Fase 1,A4,U3,BASE,T1,A4_R3.txt,114,-39
Fase 1,A4,U3,BASE,T1,A4_R3.txt,115,-38
Fase 1,A4,U3,BASE,T1,A4_R3.txt,116,-39
Fase 1,A4,U3,BASE,T1,A4_R3.txt,117,-40
Fase 1,A4,U3,BASE,T1,A4_R3.txt,118,-40
Fase 1,A4,U3,BASE,T1,A4_R3.txt,119,-39
Fase 1,A4,U3,BASE,T1,A4_R3.txt,120,-38
Fase 1,A4,U3,BASE,T1,A4_R3.txt,121,-38
Fase 1,A4,U3,BASE,T1,A4_R3.txt,122,-40
Fase 1,A4,U3,BASE,T1,A4_R3.txt,123,-39
Fase 1,A4,U3,BASE,T1,A4_R3.txt,124,-41
Fase 1,A4,U3,BASE,T1,A4_R3.txt,125,-40
Fase 1,A4,U3,BASE,T1,A4_R3.txt,126,-36
Fase 1,A4,U3,BASE,T1,A4_R3.txt,127,-38
Fase 1,A4,U3,BASE,T1,A4_R3.txt,128,-39
Fase 1,A4,U3,BASE,T1,A4_R3.txt,129,-37
Fase 1,A4,U3,BASE,T1,A4_R3.txt,130,-38
Fase 1,A4,U3,BASE,T1,A4_R3.txt,131,-38
Fase 1,A4,U3,BASE,T1,A4_R3.txt,132,-36
Fase 1,A4,U3,BASE,T1,A4_R3.txt,133,-36
Fase 1,A4,U3,BASE,T1,A4_R3.txt,134,-36
Fase 1,A4,U3,BASE,T1,A4_R3.txt,135,-35
Fase 1,A4,U3,BASE,T1,A4_R3.txt,136,-37
Fase 1,A4,U3,BASE,T1,A4_R3.txt,137,-36
Fase 1,A4,U3,BASE,T1,A4_R3.txt,138,-37
Fase 1,A4,U3,BASE,T1,A4_R3.txt,139,-38
Fase 1,A4,U3,BASE,T1,A4_R3.txt,140,-36
Fase 1,A4,U3,BASE,T1,A4_R3.txt,141,-44
Fase 1,A4,U3,BASE,T1,A4_R3.txt,142,-34
Fase 1,A4,U3,BASE,T1,A4_R3.txt,143,-37
Fase 1,A4,U3,BASE,T1,A4_R3.txt,144,-37
Fase 1,A4,U3,BASE,T1,A4_R3.txt,145,-38
Fase 1,A4,U3,BASE,T1,A4_R3.txt,146,-37
Fase 1,A4,U3,BASE,T1,A4_R3.txt,147,-38
Fase 1,A4,U3,BASE,T1,A4_R3.txt,148,-38
Fase 1,A4,U3,BASE,T1,A4_R3.txt,149,-35
Fase 1,A4,U3,BASE,T1,A4_R3.txt,150,-39
Fase 1,A4,U3,BASE,T1,A4_R3.txt,151,-36
Fase 1,A4,U3,BASE,T1,A4_R3.txt,152,-37
Fase 1,A4,U3,BASE,T1,A4_R3.txt,153,-39
Fase 1,A4,U3,BASE,T1,A4_R3.txt,154,-38
Fase 1,A4,U3,BASE,T1,A4_R3.txt,155,-38
Fase 1,A4,U3,BASE,T1,A4_R3.txt,156,-38
Fase 1,A4,U3,BASE,T1,A4_R3.txt,157,-36
Fase 1,A4,U3,BASE,T1,A4_R3.txt,158,-36
Fase 1,A4,U3,BASE,T1,A4_R3.txt,159,-37
Fase 1,A4,U3,BASE,T1,A4_R3.txt,160,-36
Fase 1,A4,U3,BASE,T1,A4_R3.txt,161,-37
Fase 1,A4,U3,BASE,T1,A4_R3.txt,162,-37
Fase 1,A4,U3,BASE,T1,A4_R3.txt,163,-37
Fase 1,A4,U3,BASE,T1,A4_R3.txt,164,-37
Fase 1,A4,U3,BASE,T1,A4_R3.txt,165,-37
Fase 1,A4,U3,BASE,T1,A4_R3.txt,166,-37
Fase 1,A4,U3,BASE,T1,A4_R3.txt,167,-38
Fase 1,A4,U3,BASE,T1,A4_R3.txt,168,-36
Fase 1,A4,U3,BASE,T1,A4_R3.txt,169,-36
Fase 1,A4,U3,BASE,T1,A4_R3.txt,170,-38
Fase 1,A4,U3,BASE,T1,A4_R3.txt,171,-37
Fase 1,A4,U3,BASE,T1,A4_R3.txt,172,-37
Fase 1,A4,U3,BASE,T1,A4_R3.txt,173,-37
Fase 1,A4,U3,BASE,T1,A4_R3.txt,174,-36
Fase 1,A4,U3,BASE,T1,A4_R3.txt,175,-39
Fase 1,A4,U3,BASE,T1,A4_R3.txt,176,-38
Fase 1,A4,U3,BASE,T1,A4_R3.txt,177,-37
Fase 1,A4,U3,BASE,T1,A4_R3.txt,178,-38
Fase 1,A4,U3,BASE,T1,A4_R3.txt,179,-39
Fase 1,A4,U3,BASE,T1,A4_R3.txt,180,-39
Fase 1,A4,U3,BASE,T1,A4_R3.txt,181,-38
Fase 2,A4,U1,CASE,T1,A4_U1_T1.txt,1,-45
Fase 2,A4,U1,CASE,T1,A4_U1_T1.txt,2,-45
Fase 2,A4,U1,CASE,T1,A4_U1_T1.txt,3,-45
Fase 2,A4,U1,CASE,T1,A4_U1_T1.txt,4,-44
Fase 2,A4,U1,CASE,T1,A4_U1_T1.txt,5,-45
Fase 2,A4,U1,CASE,T1,A4_U1_T1.txt,6,-44
Fase 2,A4,U1,CASE,T1,A4_U1_T1.txt,7,-44
Fase 2,A4,U1,CASE,T1,A4_U1_T1.txt,8,-45
Fase 2,A4,U1,CASE,T1,A4_U1_T1.txt,9,-45
Fase 2,A4,U1,CASE,T1,A4_U1_T1.txt,10,-46
Fase 2,A4,U1,CASE,T1,A4_U1_T1.txt,11,-45
Fase 2,A4,U1,CASE,T1,A4_U1_T1.txt,12,-45
