arquivo,basename,antena,unidade,teste,ensaio,tempo_abs_ms,tempo_rel_s,status,latencia_ms,ip,channel,bssid,rssi_link_dbm,reason
Ping_A5_U3_T2.txt,Ping_A5_U3_T2,A5,U3,T2,A5_U3_T2,58566,41.534,OK,5.13,192.168.15.1,11,84:0B:BB:2A:35:70,-40.0,
Ping_A5_U3_T2.txt,Ping_A5_U3_T2,A5,U3,T2,A5_U3_T2,62845,45.813,OK,5.01,192.168.15.1,11,84:0B:BB:2A:35:70,-41.0,
Ping_A5_U3_T2.txt,Ping_A5_U3_T2,A5,U3,T2,A5_U3_T2,66984,49.952,OK,6.91,192.168.15.1,11,84:0B:BB:2A:35:70,-40.0,
Ping_A5_U3_T2.txt,Ping_A5_U3_T2,A5,U3,T2,A5_U3_T2,71122,54.09,OK,3.84,192.168.15.1,11,84:0B:BB:2A:35:70,-39.0,
Ping_A5_U3_T2.txt,Ping_A5_U3_T2,A5,U3,T2,A5_U3_T2,75235,58.203,OK,3.28,192.168.15.1,11,84:0B:BB:2A:35:70,-41.0,
Ping_A5_U3_T2.txt,Ping_A5_U3_T2,A5,U3,T2,A5_U3_T2,80369,63.337,OK,3.99,192.168.15.1,11,84:0B:BB:2A:35:70,-41.0,
Ping_A5_U3_T2.txt,Ping_A5_U3_T2,A5,U3,T2,A5_U3_T2,84510,67.478,OK,3.55,192.168.15.1,11,84:0B:BB:2A:35:70,-43.0,
Ping_A5_U3_T2.txt,Ping_A5_U3_T2,A5,U3,T2,A5_U3_T2,88643,71.611,OK,4.8,192.168.15.1,11,84:0B:BB:2A:35:70,-40.0,
Ping_A5_U3_T2.txt,Ping_A5_U3_T2,A5,U3,T2,A5_U3_T2,92815,75.783,OK,12.22,192.168.15.1,11,84:0B:BB:2A:35:70,-40.0,
Ping_A5_U3_T2.txt,Ping_A5_U3_T2,A5,U3,T2,A5_U3_T2,96960,79.928,OK,5.79,192.168.15.1,11,84:0B:BB:2A:35:70,-41.0,
Ping_A5_U3_T2.txt,Ping_A5_U3_T2,A5,U3,T2,A5_U3_T2,101104,84.072,OK,6.18,192.168.15.1,11,84:0B:BB:2A:35:70,-39.0,
Ping_A5_U3_T2.txt,Ping_A5_U3_T2,A5,U3,T2,A5_U3_T2,105264,88.232,OK,6.16,192.168.15.1,11,84:0B:BB:2A:35:70,-39.0,
Ping_A5_U3_T2.txt,Ping_A5_U3_T2,A5,U3,T2,A5_U3_T2,109421,92.389,OK,8.08,192.168.15.1,11,84:0B:BB:2A:35:70,-40.0,
Ping_A5_U3_T2.txt,Ping_A5_U3_T2,A5,U3,T2,A5_U3_T2,113554,96.522,OK,2.88,192.168.15.1,11,84:0B:BB:2A:35:70,-40.0,
Ping_A5_U3_T2.txt,Ping_A5_U3_T2,A5,U3,T2,A5_U3_T2,117715,100.683,OK,6.59,192.168.15.1,11,84:0B:BB:2A:35:70,-40.0,
Ping_A5_U3_T2.txt,Ping_A5_U3_T2,A5,U3,T2,A5_U3_T2,121864,104.832,OK,5.08,192.168.15.1,11,84:0B:BB:2A:35:70,-40.0,
Ping_A5_U3_T2.txt,Ping_A5_U3_T2,A5,U3,T2,A5_U3_T2,126044,109.012,OK,10.75,192.168.15.1,11,84:0B:BB:2A:35:70,-40.0,
Ping_A5_U3_T2.txt,Ping_A5_U3_T2,A5,U3,T2,A5_U3_T2,130329,113.297,OK,3.35,192.168.15.1,11,84:0B:BB:2A:35:70,-40.0,
Ping_A5_U3_T2.txt,Ping_A5_U3_T2,A5,U3,T2,A5_U3_T2,134580,117.548,OK,26.46,192.168.15.1,11,84:0B:BB:2A:35:70,-39.0,
Ping_A5_U3_T2.txt,Ping_A5_U3_T2,A5,U3,T2,A5_U3_T2,138724,121.692,OK,7.78,192.168.15.1,11,84:0B:BB:2A:35:70,-45.0,
Ping_A5_U3_T2.txt,Ping_A5_U3_T2,A5,U3,T2,A5_U3_T2,142878,125.846,OK,4.65,192.168.15.1,11,84:0B:BB:2A:35:70,-42.0,
Ping_A5_U3_T2.txt,Ping_A5_U3_T2,A5,U3,T2,A5_U3_T2,147038,130.006,OK,5.58,192.168.15.1,11,84:0B:BB:2A:35:70,-42.0,
Ping_A5_U3_T2.txt,Ping_A5_U3_T2,A5,U3,T2,A5_U3_T2,151180,134.148,OK,5.06,192.168.15.1,11,84:0B:BB:2A:35:70,-42.0,
Ping_A5_U3_T2.txt,Ping_A5_U3_T2,A5,U3,T2,A5_U3_T2,155323,138.291,OK,4.69,192.168.15.1,11,84:0B:BB:2A:35:70,-43.0,
Ping_A5_U3_T2.txt,Ping_A5_U3_T2,A5,U3,T2,A5_U3_T2,159490,142.458,OK,8.58,192.168.15.1,11,84:0B:BB:2A:35:70,-42.0,
Ping_A5_U3_T2.txt,Ping_A5_U3_T2,A5,U3,T2,A5_U3_T2,163643,146.611,OK,7.3,192.168.15.1,11,84:0B:BB:2A:35:70,-43.0,
Ping_A5_U3_T2.txt,Ping_A5_U3_T2,A5,U3,T2,A5_U3_T2,167810,150.778,OK,4.02,192.168.15.1,11,84:0B:BB:2A:35:70,-43.0,
Ping_A5_U3_T2.txt,Ping_A5_U3_T2,A5,U3,T2,A5_U3_T2,171986,154.954,OK,6.37,192.168.15.1,11,84:0B:BB:2A:35:70,-47.0,
Ping_A5_U3_T2.txt,Ping_A5_U3_T2,A5,U3,T2,A5_U3_T2,176218,159.186,OK,4.63,192.168.15.1,11,84:0B:BB:2A:35:70,-44.0,
Ping_A5_U3_T2.txt,Ping_A5_U3_T2,A5,U3,T2,A5_U3_T2,180361,163.329,OK,4.6,192.168.15.1,11,84:0B:BB:2A:35:70,-46.0,
Ping_A5_U3_T2.txt,Ping_A5_U3_T2,A5,U3,T2,A5_U3_T2,184480,167.448,OK,3.11,192.168.15.1,11,84:0B:BB:2A:35:70,-46.0,
Ping_A5_U3_T2.txt,Ping_A5_U3_T2,A5,U3,T2,A5_U3_T2,188634,171.602,OK,5.98,192.168.15.1,11,84:0B:BB:2A:35:70,-48.0,
Ping_A5_U3_T2.txt,Ping_A5_U3_T2,A5,U3,T2,A5_U3_T2,192797,175.765,OK,10.83,192.168.15.1,11,84:0B:BB:2A:35:70,-45.0,
Ping_A5_U3_T2.txt,Ping_A5_U3_T2,A5,U3,T2,A5_U3_T2,197048,180.016,OK,3.72,192.168.15.1,11,84:0B:BB:2A:35:70,-46.0,
Ping_A5_U3_T2.txt,Ping_A5_U3_T2,A5,U3,T2,A5_U3_T2,201256,184.224,OK,16.47,192.168.15.1,11,84:0B:BB:2A:35:70,-47.0,
Ping_A5_U3_T2.txt,Ping_A5_U3_T2,A5,U3,T2,A5_U3_T2,205404,188.372,OK,5.0,192.168.15.1,11,84:0B:BB:2A:35:70,-45.0,
Ping_A5_U3_T2.txt,Ping_A5_U3_T2,A5,U3,T2,A5_U3_T2,209558,192.526,OK,5.44,192.168.15.1,11,84:0B:BB:2A:35:70,-48.0,
Ping_A5_U3_T2.txt,Ping_A5_U3_T2,A5,U3,T2,A5_U3_T2,213705,196.673,OK,3.55,192.168.15.1,11,84:0B:BB:2A:35:70,-47.0,
Ping_A5_U3_T2.txt,Ping_A5_U3_T2,A5,U3,T2,A5_U3_T2,217861,200.829,OK,5.57,192.168.15.1,11,84:0B:BB:2A:35:70,-48.0,
Ping_A5_U3_T2.txt,Ping_A5_U3_T2,A5,U3,T2,A5_U3_T2,222014,204.982,OK,5.12,192.168.15.1,11,84:0B:BB:2A:35:70,-46.0,
Ping_A5_U3_T2.txt,Ping_A5_U3_T2,A5,U3,T2,A5_U3_T2,226172,209.14,OK,5.49,192.168.15.1,11,84:0B:BB:2A:35:70,-48.0,
Ping_A5_U3_T2.txt,Ping_A5_U3_T2,A5,U3,T2,A5_U3_T2,230348,213.316,OK,8.37,192.168.15.1,11,84:0B:BB:2A:35:70,-45.0,
Ping_A5_U3_T2.txt,Ping_A5_U3_T2,A5,U3,T2,A5_U3_T2,234587,217.555,OK,21.37,192.168.15.1,11,84:0B:BB:2A:35:70,-46.0,
Ping_A5_U3_T2.txt,Ping_A5_U3_T2,A5,U3,T2,A5_U3_T2,238747,221.715,OK,4.99,192.168.15.1,11,84:0B:BB:2A:35:70,-47.0,
Ping_A5_U3_T2.txt,Ping_A5_U3_T2,A5,U3,T2,A5_U3_T2,242888,225.856,OK,5.79,192.168.15.1,11,84:0B:BB:2A:35:70,-48.0,
Ping_A5_U3_T2.txt,Ping_A5_U3_T2,A5,U3,T2,A5_U3_T2,247042,230.01,OK,8.22,192.168.15.1,11,84:0B:BB:2A:35:70,-46.0,
Ping_A5_U3_T2.txt,Ping_A5_U3_T2,A5,U3,T2,A5_U3_T2,251216,234.184,OK,9.0,192.168.15.1,11,84:0B:BB:2A:35:70,-45.0,
Ping_A5_U3_T2.txt,Ping_A5_U3_T2,A5,U3,T2,A5_U3_T2,255359,238.327,OK,5.29,192.168.15.1,11,84:0B:BB:2A:35:70,-45.0,
Ping_A5_U3_T2.txt,Ping_A5_U3_T2,A5,U3,T2,A5_U3_T2,259496,242.464,OK,2.97,192.168.15.1,11,84:0B:BB:2A:35:70,-47.0,
Ping_A5_U3_T2.txt,Ping_A5_U3_T2,A5,U3,T2,A5_U3_T2,263794,246.762,OK,4.84,192.168.15.1,11,84:0B:BB:2A:35:70,-46.0,
Ping_A5_U3_T2.txt,Ping_A5_U3_T2,A5,U3,T2,A5_U3_T2,267945,250.913,OK,4.56,192.168.15.1,11,84:0B:BB:2A:35:70,-43.0,
Ping_A5_U3_T2.txt,Ping_A5_U3_T2,A5,U3,T2,A5_U3_T2,272349,255.317,OK,53.71,192.168.15.1,11,84:0B:BB:2A:35:70,-46.0,
