timestamp_ms,type,profile,phase,antenna,location,condition,run_id,rssi_dbm,ping_ok,ping_latency_ms,ping_seq,throughput_bps,plr_window,vin_mv,temp_c,link_state,boot_count,uptime_ms,marker,block,notes
185050,E,B,F1,A51,MESA,DES,WALK_A51_MESA_DES_R01,0,0,0.00,0,0,0.0000,0,0.0,0,30,185050,,0,START_RUN,crc16=6BBF
185136,S,B,F1,A51,MESA,DES,WALK_A51_MESA_DES_R01,-52,1,2.80,0,0,0.0000,1562,36.1,1,30,185136,,0,,crc16=D942
185635,S,B,F1,A51,MESA,DES,WALK_A51_MESA_DES_R01,-53,1,2.85,1,0,0.0000,1562,36.7,1,30,185635,,0,,crc16=BC41
186135,S,B,F1,A51,MESA,DES,WALK_A51_MESA_DES_R01,-50,1,2.88,2,0,0.0000,1562,36.7,1,30,186135,,0,,crc16=C78F
186653,S,B,F1,A51,MESA,DES,WALK_A51_MESA_DES_R01,-51,1,3.78,3,0,0.0000,1562,36.1,1,30,186653,,0,,crc16=410D
187152,S,B,F1,A51,MESA,DES,WALK_A51_MESA_DES_R01,-50,1,2.76,4,0,0.0000,1562,36.1,1,30,187152,,0,,crc16=B342
187652,S,B,F1,A51,MESA,DES,WALK_A51_MESA_DES_R01,-51,1,2.92,5,0,0.0000,1562,36.7,1,30,187652,,0,,crc16=524B
188152,S,B,F1,A51,MESA,DES,WALK_A51_MESA_DES_R01,-50,1,2.88,6,0,0.0000,1562,36.7,1,30,188152,,0,,crc16=79F6
188652,S,B,F1,A51,MESA,DES,WALK_A51_MESA_DES_R01,-51,1,2.88,7,0,0.0000,1562,36.7,1,30,188652,,0,,crc16=AA31
189152,S,B,F1,A51,MESA,DES,WALK_A51_MESA_DES_R01,-50,1,2.56,8,0,0.0000,1562,36.7,1,30,189152,,0,,crc16=A22F
189651,S,B,F1,A51,MESA,DES,WALK_A51_MESA_DES_R01,-57,1,2.92,9,0,0.0000,1562,36.7,1,30,189651,,0,,crc16=26AA
190151,S,B,F1,A51,MESA,DES,WALK_A51_MESA_DES_R01,-50,1,2.87,10,0,0.0000,1562,36.7,1,30,190151,,0,,crc16=64E9
190651,S,B,F1,A51,MESA,DES,WALK_A51_MESA_DES_R01,-49,1,2.85,11,0,0.0000,1562,36.1,1,30,190651,,0,,crc16=AE36
191153,S,B,F1,A51,MESA,DES,WALK_A51_MESA_DES_R01,-50,1,4.74,12,0,0.0000,1562,36.1,1,30,191153,,0,,crc16=68A5
191651,S,B,F1,A51,MESA,DES,WALK_A51_MESA_DES_R01,-50,1,2.88,13,0,0.0000,1562,36.1,1,30,191651,,0,,crc16=400D
192151,S,B,F1,A51,MESA,DES,WALK_A51_MESA_DES_R01,-49,1,2.86,14,0,0.0000,1562,36.1,1,30,192151,,0,,crc16=5805
192651,S,B,F1,A51,MESA,DES,WALK_A51_MESA_DES_R01,-56,1,2.83,15,0,0.0000,1562,36.1,1,30,192651,,0,,crc16=C3B5
193151,S,B,F1,A51,MESA,DES,WALK_A51_MESA_DES_R01,-50,1,3.60,16,0,0.0000,1562,36.1,1,30,193151,,0,,crc16=7C3F
193649,S,B,F1,A51,MESA,DES,WALK_A51_MESA_DES_R01,-56,1,2.87,17,0,0.0000,1562,36.7,1,30,193649,,0,,crc16=CD06
194148,S,B,F1,A51,MESA,DES,WALK_A51_MESA_DES_R01,-58,1,1.97,18,0,0.0000,1562,36.7,1,30,194148,,0,,crc16=A4BD
194649,S,B,F1,A51,MESA,DES,WALK_A51_MESA_DES_R01,-49,1,2.83,19,0,0.0000,1562,36.7,1,30,194649,,0,,crc16=FC17
195149,S,B,F1,A51,MESA,DES,WALK_A51_MESA_DES_R01,-59,1,2.95,20,0,0.0000,1562,36.7,1,30,195149,,0,,crc16=9E75
195652,S,B,F1,A51,MESA,DES,WALK_A51_MESA_DES_R01,-59,1,5.18,21,0,0.0000,1562,36.7,1,30,195652,,0,,crc16=89AB
196149,S,B,F1,A51,MESA,DES,WALK_A51_MESA_DES_R01,-49,1,3.61,22,0,0.0000,1562,36.7,1,30,196149,,0,,crc16=0953
196647,S,B,F1,A51,MESA,DES,WALK_A51_MESA_DES_R01,-49,1,2.91,23,0,0.0000,1562,36.1,1,30,196647,,0,,crc16=D373
197146,S,B,F1,A51,MESA,DES,WALK_A51_MESA_DES_R01,-57,1,1.72,24,0,0.0000,1562,36.1,1,30,197146,,0,,crc16=0BAD
197647,S,B,F1,A51,MESA,DES,WALK_A51_MESA_DES_R01,-57,1,2.92,25,0,0.0000,1562,36.7,1,30,197647,,0,,crc16=6201
198147,S,B,F1,A51,MESA,DES,WALK_A51_MESA_DES_R01,-57,1,2.93,26,0,0.0000,1562,36.7,1,30,198147,,0,,crc16=AA2F
198647,S,B,F1,A51,MESA,DES,WALK_A51_MESA_DES_R01,-49,1,2.89,27,0,0.0000,1562,36.1,1,30,198647,,0,,crc16=C1A9
199147,S,B,F1,A51,MESA,DES,WALK_A51_MESA_DES_R01,-50,1,2.90,28,0,0.0000,1562,36.1,1,30,199147,,0,,crc16=3302
199651,S,B,F1,A51,MESA,DES,WALK_A51_MESA_DES_R01,-51,1,6.91,29,0,0.0000,1562,36.1,1,30,199651,,0,,crc16=B751
200145,S,B,F1,A51,MESA,DES,WALK_A51_MESA_DES_R01,-52,1,1.78,30,0,0.0000,1562,36.1,1,30,200145,,0,,crc16=55E2
200646,S,B,F1,A51,MESA,DES,WALK_A51_MESA_DES_R01,-55,1,2.89,31,0,0.0000,1562,36.7,1,30,200646,,0,,crc16=845D
201146,S,B,F1,A51,MESA,DES,WALK_A51_MESA_DES_R01,-53,1,2.92,32,0,0.0000,1562,36.7,1,30,201146,,0,,crc16=748C
201649,S,B,F1,A51,MESA,DES,WALK_A51_MESA_DES_R01,-52,1,5.80,33,0,0.0000,1562,36.1,1,30,201649,,0,,crc16=3AAC
202146,S,B,F1,A51,MESA,DES,WALK_A51_MESA_DES_R01,-51,1,2.81,34,0,0.0000,1562,36.1,1,30,202146,,0,,crc16=DD0B
202646,S,B,F1,A51,MESA,DES,WALK_A51_MESA_DES_R01,-50,1,2.91,35,0,0.0000,1562,36.7,1,30,202646,,0,,crc16=6EAB
203146,S,B,F1,A51,MESA,DES,WALK_A51_MESA_DES_R01,-52,1,2.98,36,0,0.0000,1562,36.7,1,30,203146,,0,,crc16=BE2C
203646,S,B,F1,A51,MESA,DES,WALK_A51_MESA_DES_R01,-51,1,2.94,37,0,0.0000,1562,36.1,1,30,203646,,0,,crc16=1D22
204146,S,B,F1,A51,MESA,DES,WALK_A51_MESA_DES_R01,-52,1,2.81,38,0,0.0000,1562,36.1,1,30,204146,,0,,crc16=2AA5
204646,S,B,F1,A51,MESA,DES,WALK_A51_MESA_DES_R01,-51,1,2.79,39,0,0.0000,1562,36.7,1,30,204646,,0,,crc16=BFFA
205146,S,B,F1,A51,MESA,DES,WALK_A51_MESA_DES_R01,-51,1,2.68,40,0,0.0000,1562,36.7,1,30,205146,,0,,crc16=0063
205645,S,B,F1,A51,MESA,DES,WALK_A51_MESA_DES_R01,-52,1,2.82,41,0,0.0000,1562,36.7,1,30,205645,,0,,crc16=CB49
206145,S,B,F1,A51,MESA,DES,WALK_A51_MESA_DES_R01,-50,1,2.90,42,0,0.0000,1562,36.7,1,30,206145,,0,,crc16=149D
206645,S,B,F1,A51,MESA,DES,WALK_A51_MESA_DES_R01,-52,1,2.86,43,0,0.0000,1562,36.7,1,30,206645,,0,,crc16=FBA7
207145,S,B,F1,A51,MESA,DES,WALK_A51_MESA_DES_R01,-51,1,2.82,44,0,0.0000,1562,36.7,1,30,207145,,0,,crc16=BFAE
207644,S,B,F1,A51,MESA,DES,WALK_A51_MESA_DES_R01,-51,1,2.92,45,0,0.0000,1562,36.1,1,30,207644,,0,,crc16=21AF
208145,S,B,F1,A51,MESA,DES,WALK_A51_MESA_DES_R01,-52,1,3.40,46,0,0.0000,1562,36.1,1,30,208145,,0,,crc16=494E
208643,S,B,F1,A51,MESA,DES,WALK_A51_MESA_DES_R01,-52,1,2.82,47,0,0.0000,1562,36.7,1,30,208643,,0,,crc16=97B3
209143,S,B,F1,A51,MESA,DES,WALK_A51_MESA_DES_R01,-53,1,2.82,48,0,0.0000,1562,36.7,1,30,209143,,0,,crc16=52E8
209643,S,B,F1,A51,MESA,DES,WALK_A51_MESA_DES_R01,-51,1,2.88,49,0,0.0000,1562,36.7,1,30,209643,,0,,crc16=ECAF
210143,S,B,F1,A51,MESA,DES,WALK_A51_MESA_DES_R01,-51,1,2.51,50,0,0.0000,1562,36.7,1,30,210143,,0,,crc16=EB3B
210642,S,B,F1,A51,MESA,DES,WALK_A51_MESA_DES_R01,-50,1,2.89,51,0,0.0000,1562,36.1,1,30,210642,,0,,crc16=7786
211142,S,B,F1,A51,MESA,DES,WALK_A51_MESA_DES_R01,-51,1,2.89,52,0,0.0000,1562,36.1,1,30,211142,,0,,crc16=4DF0
211642,S,B,F1,A51,MESA,DES,WALK_A51_MESA_DES_R01,-50,1,2.89,53,0,0.0000,1562,36.1,1,30,211642,,0,,crc16=72B8
212184,S,B,F1,A51,MESA,DES,WALK_A51_MESA_DES_R01,-51,1,3.96,54,0,0.0000,1562,36.1,1,30,212184,,0,,crc16=5C4B
212682,S,B,F1,A51,MESA,DES,WALK_A51_MESA_DES_R01,-50,1,2.80,55,0,0.0000,1562,36.1,1,30,212682,,0,,crc16=B33B
213182,S,B,F1,A51,MESA,DES,WALK_A51_MESA_DES_R01,-50,1,2.83,56,0,0.0000,1562,36.1,1,30,213182,,0,,crc16=4A4A
213681,S,B,F1,A51,MESA,DES,WALK_A51_MESA_DES_R01,-50,1,2.94,57,0,0.0000,1562,36.1,1,30,213681,,0,,crc16=5DC0
214181,S,B,F1,A51,MESA,DES,WALK_A51_MESA_DES_R01,-51,1,2.89,58,0,0.0000,1562,36.1,1,30,214181,,0,,crc16=0EE5
214681,S,B,F1,A51,MESA,DES,WALK_A51_MESA_DES_R01,-51,1,2.88,59,0,0.0000,1562,36.7,1,30,214681,,0,,crc16=DDB2
215180,S,B,F1,A51,MESA,DES,WALK_A51_MESA_DES_R01,-51,1,2.64,60,0,0.0000,1562,36.7,1,30,215180,,0,,crc16=33B6
215679,S,B,F1,A51,MESA,DES,WALK_A51_MESA_DES_R01,-51,1,3.01,61,0,0.0000,1562,37.2,1,30,215679,,0,,crc16=8D69
216179,S,B,F1,A51,MESA,DES,WALK_A51_MESA_DES_R01,-51,1,2.94,62,0,0.0000,1562,37.2,1,30,216179,,0,,crc16=212C
216679,S,B,F1,A51,MESA,DES,WALK_A51_MESA_DES_R01,-50,1,2.91,63,0,0.0000,1562,36.7,1,30,216679,,0,,crc16=2F13
217179,S,B,F1,A51,MESA,DES,WALK_A51_MESA_DES_R01,-51,1,2.88,64,0,0.0000,1562,36.7,1,30,217179,,0,,crc16=5D1E
217679,S,B,F1,A51,MESA,DES,WALK_A51_MESA_DES_R01,-52,1,2.97,65,0,0.0000,1562,36.7,1,30,217679,,0,,crc16=1906
218185,S,B,F1,A51,MESA,DES,WALK_A51_MESA_DES_R01,-53,1,8.58,66,0,0.0000,1562,36.7,1,30,218185,,0,,crc16=E69B
218678,S,B,F1,A51,MESA,DES,WALK_A51_MESA_DES_R01,-51,1,2.91,67,0,0.0000,1562,36.7,1,30,218678,,0,,crc16=DBBD
219178,S,B,F1,A51,MESA,DES,WALK_A51_MESA_DES_R01,-52,1,2.82,68,0,0.0000,1562,36.7,1,30,219178,,0,,crc16=DA6F
219677,S,B,F1,A51,MESA,DES,WALK_A51_MESA_DES_R01,-56,1,2.86,69,0,0.0000,1562,36.7,1,30,219677,,0,,crc16=947F
220177,S,B,F1,A51,MESA,DES,WALK_A51_MESA_DES_R01,-49,1,2.91,70,0,0.0000,1562,36.7,1,30,220177,,0,,crc16=6254
220677,S,B,F1,A51,MESA,DES,WALK_A51_MESA_DES_R01,-50,1,2.88,71,0,0.0000,1562,36.1,1,30,220677,,0,,crc16=08A0
221177,S,B,F1,A51,MESA,DES,WALK_A51_MESA_DES_R01,-57,1,2.83,72,0,0.0000,1562,36.1,1,30,221177,,0,,crc16=BE2C
221677,S,B,F1,A51,MESA,DES,WALK_A51_MESA_DES_R01,-57,1,2.87,73,0,0.0000,1562,36.7,1,30,221677,,0,,crc16=D179
222180,S,B,F1,A51,MESA,DES,WALK_A51_MESA_DES_R01,-57,1,5.36,74,0,0.0000,1562,36.7,1,30,222180,,0,,crc16=E5F6
222691,S,B,F1,A51,MESA,DES,WALK_A51_MESA_DES_R01,-57,1,7.03,75,0,0.0000,1562,36.1,1,30,222691,,0,,crc16=0E36
223187,S,B,F1,A51,MESA,DES,WALK_A51_MESA_DES_R01,-57,1,2.81,76,0,0.0000,1562,36.1,1,30,223187,,0,,crc16=8F48
223687,S,B,F1,A51,MESA,DES,WALK_A51_MESA_DES_R01,-50,1,2.89,77,0,0.0000,1562,36.7,1,30,223687,,0,,crc16=3548
224187,S,B,F1,A51,MESA,DES,WALK_A51_MESA_DES_R01,-50,1,2.82,78,0,0.0000,1562,36.7,1,30,224187,,0,,crc16=F7CC
224687,S,B,F1,A51,MESA,DES,WALK_A51_MESA_DES_R01,-50,1,2.54,79,0,0.0000,1562,36.7,1,30,224687,,0,,crc16=D611
225186,S,B,F1,A51,MESA,DES,WALK_A51_MESA_DES_R01,-58,1,2.98,80,0,0.0000,1562,36.7,1,30,225186,,0,,crc16=D1E1
225686,S,B,F1,A51,MESA,DES,WALK_A51_MESA_DES_R01,-56,1,2.85,81,0,0.0000,1562,36.1,1,30,225686,,0,,crc16=86D3
226186,S,B,F1,A51,MESA,DES,WALK_A51_MESA_DES_R01,-56,1,2.98,82,0,0.0000,1562,36.1,1,30,226186,,0,,crc16=CCF3
226686,S,B,F1,A51,MESA,DES,WALK_A51_MESA_DES_R01,-50,1,2.86,83,0,0.0000,1562,36.1,1,30,226686,,0,,crc16=851E
227188,S,B,F1,A51,MESA,DES,WALK_A51_MESA_DES_R01,-52,1,5.11,84,0,0.0000,1562,36.1,1,30,227188,,0,,crc16=DCFF
227685,S,B,F1,A51,MESA,DES,WALK_A51_MESA_DES_R01,-59,1,2.83,85,0,0.0000,1562,36.7,1,30,227685,,0,,crc16=DB37
228184,S,B,F1,A51,MESA,DES,WALK_A51_MESA_DES_R01,-59,1,2.80,86,0,0.0000,1562,36.7,1,30,228184,,0,,crc16=DB15
228683,S,B,F1,A51,MESA,DES,WALK_A51_MESA_DES_R01,-49,1,2.91,87,0,0.0000,1562,36.7,1,30,228683,,0,,crc16=E3A3
229183,S,B,F1,A51,MESA,DES,WALK_A51_MESA_DES_R01,-56,1,2.98,88,0,0.0000,1562,36.7,1,30,229183,,0,,crc16=3DD9
229683,S,B,F1,A51,MESA,DES,WALK_A51_MESA_DES_R01,-52,1,2.81,89,0,0.0000,1562,36.1,1,30,229683,,0,,crc16=A6FD
230183,S,B,F1,A51,MESA,DES,WALK_A51_MESA_DES_R01,-50,1,2.82,90,0,0.0000,1562,36.1,1,30,230183,,0,,crc16=E90F
230683,S,B,F1,A51,MESA,DES,WALK_A51_MESA_DES_R01,-50,1,2.91,91,0,0.0000,1562,36.7,1,30,230683,,0,,crc16=99A8
231185,S,B,F1,A51,MESA,DES,WALK_A51_MESA_DES_R01,-50,1,4.90,92,0,0.0000,1562,36.7,1,30,231185,,0,,crc16=B496
231683,S,B,F1,A51,MESA,DES,WALK_A51_MESA_DES_R01,-51,1,2.98,93,0,0.0000,1562,36.1,1,30,231683,,0,,crc16=55F8
232183,S,B,F1,A51,MESA,DES,WALK_A51_MESA_DES_R01,-49,1,2.82,94,0,0.0000,1562,36.1,1,30,232183,,0,,crc16=9105
232682,S,B,F1,A51,MESA,DES,WALK_A51_MESA_DES_R01,-51,1,2.93,95,0,0.0000,1562,36.1,1,30,232682,,0,,crc16=916D
233182,S,B,F1,A51,MESA,DES,WALK_A51_MESA_DES_R01,-51,1,2.85,96,0,0.0000,1562,36.1,1,30,233182,,0,,crc16=3ABA
233682,S,B,F1,A51,MESA,DES,WALK_A51_MESA_DES_R01,-50,1,2.91,97,0,0.0000,1562,36.7,1,30,233682,,0,,crc16=13B2
234183,S,B,F1,A51,MESA,DES,WALK_A51_MESA_DES_R01,-50,1,4.10,98,0,0.0000,1562,36.7,1,30,234183,,0,,crc16=8F24
234682,S,B,F1,A51,MESA,DES,WALK_A51_MESA_DES_R01,-49,1,2.87,99,0,0.0000,1562,36.1,1,30,234682,,0,,crc16=216A
235185,S,B,F1,A51,MESA,DES,WALK_A51_MESA_DES_R01,-50,1,6.10,100,0,0.0000,1562,36.1,1,30,235185,,0,,crc16=601B
235681,S,B,F1,A51,MESA,DES,WALK_A51_MESA_DES_R01,-51,1,2.87,101,0,0.0000,1562,36.1,1,30,235681,,0,,crc16=1BD2
236183,S,B,F1,A51,MESA,DES,WALK_A51_MESA_DES_R01,-51,1,4.94,102,0,0.0000,1562,36.1,1,30,236183,,0,,crc16=5EF6
236681,S,B,F1,A51,MESA,DES,WALK_A51_MESA_DES_R01,-50,1,2.88,103,0,0.0000,1562,36.7,1,30,236681,,0,,crc16=0521
237211,S,B,F1,A51,MESA,DES,WALK_A51_MESA_DES_R01,-50,1,3.05,104,0,0.0000,1562,36.7,1,30,237211,,0,,crc16=4DDE
237708,S,B,F1,A51,MESA,DES,WALK_A51_MESA_DES_R01,-50,1,2.86,105,0,0.0000,1562,36.1,1,30,237708,,0,,crc16=C24B
238208,S,B,F1,A51,MESA,DES,WALK_A51_MESA_DES_R01,-51,1,2.88,106,0,0.0000,1562,36.1,1,30,238208,,0,,crc16=7DDC
238710,S,B,F1,A51,MESA,DES,WALK_A51_MESA_DES_R01,-51,1,5.10,107,0,0.0000,1562,36.1,1,30,238710,,0,,crc16=172E
239207,S,B,F1,A51,MESA,DES,WALK_A51_MESA_DES_R01,-52,1,1.61,108,0,0.0000,1562,36.1,1,30,239207,,0,,crc16=1B5B
239707,S,B,F1,A51,MESA,DES,WALK_A51_MESA_DES_R01,-57,1,2.83,109,0,0.0000,1562,36.7,1,30,239707,,0,,crc16=F55A
240206,S,B,F1,A51,MESA,DES,WALK_A51_MESA_DES_R01,-52,1,2.86,110,0,0.0000,1562,36.7,1,30,240206,,0,,crc16=2432
240708,S,B,F1,A51,MESA,DES,WALK_A51_MESA_DES_R01,-57,1,4.76,111,0,0.0000,1562,36.1,1,30,240708,,0,,crc16=CF53
241205,S,B,F1,A51,MESA,DES,WALK_A51_MESA_DES_R01,-58,1,2.37,112,0,0.0000,1562,36.1,1,30,241205,,0,,crc16=9149
241707,S,B,F1,A51,MESA,DES,WALK_A51_MESA_DES_R01,-58,1,5.04,113,0,0.0000,1562,36.1,1,30,241707,,0,,crc16=829F
242203,S,B,F1,A51,MESA,DES,WALK_A51_MESA_DES_R01,-58,1,2.86,114,0,0.0000,1562,36.1,1,30,242203,,0,,crc16=AF00
242703,S,B,F1,A51,MESA,DES,WALK_A51_MESA_DES_R01,-50,1,2.87,115,0,0.0000,1562,36.7,1,30,242703,,0,,crc16=2D0B
243203,S,B,F1,A51,MESA,DES,WALK_A51_MESA_DES_R01,-51,1,2.81,116,0,0.0000,1562,36.7,1,30,243203,,0,,crc16=CE26
243702,S,B,F1,A51,MESA,DES,WALK_A51_MESA_DES_R01,-51,1,2.81,117,0,0.0000,1562,36.1,1,30,243702,,0,,crc16=DB83
244202,S,B,F1,A51,MESA,DES,WALK_A51_MESA_DES_R01,-57,1,2.95,118,0,0.0000,1562,36.1,1,30,244202,,0,,crc16=6DAA
244707,S,B,F1,A51,MESA,DES,WALK_A51_MESA_DES_R01,-50,1,7.54,119,0,0.0000,1562,36.7,1,30,244707,,0,,crc16=98F2
245202,S,B,F1,A51,MESA,DES,WALK_A51_MESA_DES_R01,-57,1,2.84,120,0,0.0000,1562,36.7,1,30,245202,,0,,crc16=3595
245706,S,B,F1,A51,MESA,DES,WALK_A51_MESA_DES_R01,-50,1,6.79,121,0,0.0000,1562,36.1,1,30,245706,,0,,crc16=8AAE
246202,S,B,F1,A51,MESA,DES,WALK_A51_MESA_DES_R01,-51,1,2.66,122,0,0.0000,1562,36.1,1,30,246202,,0,,crc16=3E9C
246702,S,B,F1,A51,MESA,DES,WALK_A51_MESA_DES_R01,-58,1,2.95,123,0,0.0000,1562,36.7,1,30,246702,,0,,crc16=317A
247202,S,B,F1,A51,MESA,DES,WALK_A51_MESA_DES_R01,-49,1,2.88,124,0,0.0000,1562,36.7,1,30,247202,,0,,crc16=0358
247702,S,B,F1,A51,MESA,DES,WALK_A51_MESA_DES_R01,-50,1,2.92,125,0,0.0000,1562,36.1,1,30,247702,,0,,crc16=38BA
248202,S,B,F1,A51,MESA,DES,WALK_A51_MESA_DES_R01,-49,1,2.93,126,0,0.0000,1562,36.1,1,30,248202,,0,,crc16=CEE3
248708,S,B,F1,A51,MESA,DES,WALK_A51_MESA_DES_R01,-58,1,8.10,127,0,0.0000,1562,36.7,1,30,248708,,0,,crc16=E4ED
249201,S,B,F1,A51,MESA,DES,WALK_A51_MESA_DES_R01,-50,1,2.87,128,0,0.0000,1562,36.7,1,30,249201,,0,,crc16=BA40
249726,S,B,F1,A51,MESA,DES,WALK_A51_MESA_DES_R01,-58,1,5.11,129,0,0.0000,1562,36.7,1,30,249726,,0,,crc16=1D5D
250224,S,B,F1,A51,MESA,DES,WALK_A51_MESA_DES_R01,-57,1,2.88,130,0,0.0000,1562,36.7,1,30,250224,,0,,crc16=58F3
250724,S,B,F1,A51,MESA,DES,WALK_A51_MESA_DES_R01,-57,1,2.96,131,0,0.0000,1562,36.7,1,30,250724,,0,,crc16=A37B
251224,S,B,F1,A51,MESA,DES,WALK_A51_MESA_DES_R01,-57,1,2.83,132,0,0.0000,1562,36.7,1,30,251224,,0,,crc16=1699
251724,S,B,F1,A51,MESA,DES,WALK_A51_MESA_DES_R01,-49,1,3.77,133,0,0.0000,1562,36.1,1,30,251724,,0,,crc16=71C6
252223,S,B,F1,A51,MESA,DES,WALK_A51_MESA_DES_R01,-58,1,2.85,134,0,0.0000,1562,36.1,1,30,252223,,0,,crc16=95E0
252723,S,B,F1,A51,MESA,DES,WALK_A51_MESA_DES_R01,-51,1,2.81,135,0,0.0000,1562,36.7,1,30,252723,,0,,crc16=BE5E
253222,S,B,F1,A51,MESA,DES,WALK_A51_MESA_DES_R01,-56,1,2.82,136,0,0.0000,1562,36.7,1,30,253222,,0,,crc16=C3F6
253721,S,B,F1,A51,MESA,DES,WALK_A51_MESA_DES_R01,-57,1,2.79,137,0,0.0000,1562,36.1,1,30,253721,,0,,crc16=5D65
254224,S,B,F1,A51,MESA,DES,WALK_A51_MESA_DES_R01,-57,1,5.21,138,0,0.0000,1562,36.1,1,30,254224,,0,,crc16=93AE
254724,S,B,F1,A51,MESA,DES,WALK_A51_MESA_DES_R01,-57,1,6.88,139,0,0.0000,1562,36.1,1,30,254724,,0,,crc16=3022
255219,S,B,F1,A51,MESA,DES,WALK_A51_MESA_DES_R01,-57,1,2.89,140,0,0.0000,1562,36.1,1,30,255219,,0,,crc16=851E
255719,S,B,F1,A51,MESA,DES,WALK_A51_MESA_DES_R01,-58,1,2.85,141,0,0.0000,1562,36.7,1,30,255719,,0,,crc16=2769
256219,S,B,F1,A51,MESA,DES,WALK_A51_MESA_DES_R01,-49,1,2.80,142,0,0.0000,1562,36.7,1,30,256219,,0,,crc16=78AC
256718,S,B,F1,A51,MESA,DES,WALK_A51_MESA_DES_R01,-49,1,2.93,143,0,0.0000,1562,36.7,1,30,256718,,0,,crc16=9468
257218,S,B,F1,A51,MESA,DES,WALK_A51_MESA_DES_R01,-58,1,2.88,144,0,0.0000,1562,36.7,1,30,257218,,0,,crc16=E1D0
257717,S,B,F1,A51,MESA,DES,WALK_A51_MESA_DES_R01,-51,1,1.58,145,0,0.0000,1562,36.1,1,30,257717,,0,,crc16=C532
258224,S,B,F1,A51,MESA,DES,WALK_A51_MESA_DES_R01,-58,1,9.65,146,0,0.0000,1562,36.1,1,30,258224,,0,,crc16=263A
258716,S,B,F1,A51,MESA,DES,WALK_A51_MESA_DES_R01,-49,1,2.85,147,0,0.0000,1562,36.1,1,30,258716,,0,,crc16=554D
259216,S,B,F1,A51,MESA,DES,WALK_A51_MESA_DES_R01,-56,1,2.94,148,0,0.0000,1562,36.1,1,30,259216,,0,,crc16=31AA
259716,S,B,F1,A51,MESA,DES,WALK_A51_MESA_DES_R01,-51,1,2.86,149,0,0.0000,1562,36.7,1,30,259716,,0,,crc16=66B6
260216,S,B,F1,A51,MESA,DES,WALK_A51_MESA_DES_R01,-51,1,2.91,150,0,0.0000,1562,36.7,1,30,260216,,0,,crc16=BAC7
260715,S,B,F1,A51,MESA,DES,WALK_A51_MESA_DES_R01,-51,1,1.58,151,0,0.0000,1562,36.1,1,30,260715,,0,,crc16=4240
261215,S,B,F1,A51,MESA,DES,WALK_A51_MESA_DES_R01,-51,1,2.78,152,0,0.0000,1562,36.1,1,30,261215,,0,,crc16=F56A
261715,S,B,F1,A51,MESA,DES,WALK_A51_MESA_DES_R01,-51,1,2.90,153,0,0.0000,1562,36.7,1,30,261715,,0,,crc16=A652
262220,S,B,F1,A51,MESA,DES,WALK_A51_MESA_DES_R01,-52,1,8.03,154,0,0.0000,1562,36.7,1,30,262220,,0,,crc16=0F30
262715,S,B,F1,A51,MESA,DES,WALK_A51_MESA_DES_R01,-52,1,2.78,155,0,0.0000,1562,36.7,1,30,262715,,0,,crc16=68B4
263215,S,B,F1,A51,MESA,DES,WALK_A51_MESA_DES_R01,-52,1,2.84,156,0,0.0000,1562,36.7,1,30,263215,,0,,crc16=03B3
263717,S,B,F1,A51,MESA,DES,WALK_A51_MESA_DES_R01,-51,1,5.61,157,0,0.0000,1562,36.7,1,30,263717,,0,,crc16=FD7F
264214,S,B,F1,A51,MESA,DES,WALK_A51_MESA_DES_R01,-52,1,2.86,158,0,0.0000,1562,36.7,1,30,264214,,0,,crc16=B107
264714,S,B,F1,A51,MESA,DES,WALK_A51_MESA_DES_R01,-52,1,3.14,159,0,0.0000,1562,36.7,1,30,264714,,0,,crc16=3894
265215,S,B,F1,A51,MESA,DES,WALK_A51_MESA_DES_R01,-52,1,5.14,160,0,0.0000,1562,36.7,1,30,265215,,0,,crc16=4C57
265713,S,B,F1,A51,MESA,DES,WALK_A51_MESA_DES_R01,-53,1,2.92,161,0,0.0000,1562,36.7,1,30,265713,,0,,crc16=73C1
266213,S,B,F1,A51,MESA,DES,WALK_A51_MESA_DES_R01,-51,1,2.90,162,0,0.0000,1562,36.7,1,30,266213,,0,,crc16=29DC
266717,S,B,F1,A51,MESA,DES,WALK_A51_MESA_DES_R01,-51,1,7.04,163,0,0.0000,1562,36.7,1,30,266717,,0,,crc16=968D
267213,S,B,F1,A51,MESA,DES,WALK_A51_MESA_DES_R01,-52,1,2.88,164,0,0.0000,1562,36.7,1,30,267213,,0,,crc16=1F98
267713,S,B,F1,A51,MESA,DES,WALK_A51_MESA_DES_R01,-51,1,2.83,165,0,0.0000,1562,37.2,1,30,267713,,0,,crc16=F3D5
268212,S,B,F1,A51,MESA,DES,WALK_A51_MESA_DES_R01,-51,1,2.84,166,0,0.0000,1562,37.2,1,30,268212,,0,,crc16=1C1F
268719,S,B,F1,A51,MESA,DES,WALK_A51_MESA_DES_R01,-52,1,10.67,167,0,0.0000,1562,36.7,1,30,268719,,0,,crc16=766C
269210,S,B,F1,A51,MESA,DES,WALK_A51_MESA_DES_R01,-51,1,2.91,168,0,0.0000,1562,36.7,1,30,269210,,0,,crc16=3728
269713,S,B,F1,A51,MESA,DES,WALK_A51_MESA_DES_R01,-57,1,6.03,169,0,0.0000,1562,36.7,1,30,269713,,0,,crc16=7952
