timestamp_ms,type,profile,phase,antenna,location,condition,run_id,rssi_dbm,ping_ok,ping_latency_ms,ping_seq,throughput_bps,plr_window,vin_mv,temp_c,link_state,boot_count,uptime_ms,marker,block,notes
338181,S,B,F1,A51,MESA,DES,WALK_A51_MESA_DES_R02,-50,1,2.90,169,0,0.0000,1562,36.1,1,31,338181,,0,,crc16=02FF
338682,S,B,F1,A51,MESA,DES,WALK_A51_MESA_DES_R02,-54,1,4.01,170,0,0.0000,1562,36.1,1,31,338682,,0,,crc16=DFE6
339184,S,B,F1,A51,MESA,DES,WALK_A51_MESA_DES_R02,-52,1,5.74,171,0,0.0000,1562,36.1,1,31,339184,,0,,crc16=1AF5
339684,S,B,F1,A51,MESA,DES,WALK_A51_MESA_DES_R02,-51,1,6.90,172,0,0.0000,1562,36.7,1,31,339684,,0,,crc16=2DDF
340180,S,B,F1,A51,MESA,DES,WALK_A51_MESA_DES_R02,-53,1,2.93,173,0,0.0000,1562,36.7,1,31,340180,,0,,crc16=131A
340680,S,B,F1,A51,MESA,DES,WALK_A51_MESA_DES_R02,-50,1,2.83,174,0,0.0000,1562,37.2,1,31,340680,,0,,crc16=D606
341180,S,B,F1,A51,MESA,DES,WALK_A51_MESA_DES_R02,-53,1,2.86,175,0,0.0000,1562,37.2,1,31,341180,,0,,crc16=8FBC
341679,S,B,F1,A51,MESA,DES,WALK_A51_MESA_DES_R02,-52,1,2.90,176,0,0.0000,1562,36.1,1,31,341679,,0,,crc16=AC73
342179,S,B,F1,A51,MESA,DES,WALK_A51_MESA_DES_R02,-52,1,2.92,177,0,0.0000,1562,36.1,1,31,342179,,0,,crc16=6F34
342679,S,B,F1,A51,MESA,DES,WALK_A51_MESA_DES_R02,-51,1,2.86,178,0,0.0000,1562,36.1,1,31,342679,,0,,crc16=F787
343179,S,B,F1,A51,MESA,DES,WALK_A51_MESA_DES_R02,-52,1,2.92,179,0,0.0000,1562,36.1,1,31,343179,,0,,crc16=F879
343679,S,B,F1,A51,MESA,DES,WALK_A51_MESA_DES_R02,-53,1,2.98,180,0,0.0000,1562,36.7,1,31,343679,,0,,crc16=BB54
344179,S,B,F1,A51,MESA,DES,WALK_A51_MESA_DES_R02,-49,1,2.88,181,0,0.0000,1562,36.7,1,31,344179,,0,,crc16=88C0
344679,S,B,F1,A51,MESA,DES,WALK_A51_MESA_DES_R02,-51,1,2.90,182,0,0.0000,1562,36.1,1,31,344679,,0,,crc16=A116
345179,S,B,F1,A51,MESA,DES,WALK_A51_MESA_DES_R02,-51,1,2.98,183,0,0.0000,1562,36.1,1,31,345179,,0,,crc16=DF3B
345679,S,B,F1,A51,MESA,DES,WALK_A51_MESA_DES_R02,-49,1,2.90,184,0,0.0000,1562,35.6,1,31,345679,,0,,crc16=89EB
346178,S,B,F1,A51,MESA,DES,WALK_A51_MESA_DES_R02,-52,1,2.10,185,0,0.0000,1562,35.6,1,31,346178,,0,,crc16=C58C
346678,S,B,F1,A51,MESA,DES,WALK_A51_MESA_DES_R02,-51,1,2.84,186,0,0.0000,1562,36.1,1,31,346678,,0,,crc16=3519
347187,S,B,F1,A51,MESA,DES,WALK_A51_MESA_DES_R02,-52,1,11.93,187,0,0.0000,1562,36.1,1,31,347187,,0,,crc16=FF19
347683,S,B,F1,A51,MESA,DES,WALK_A51_MESA_DES_R02,-57,1,8.29,188,0,0.0000,1562,36.1,1,31,347683,,0,,crc16=08F5
348177,S,B,F1,A51,MESA,DES,WALK_A51_MESA_DES_R02,-51,1,2.95,189,0,0.0000,1562,36.1,1,31,348177,,0,,crc16=0031
348676,S,B,F1,A51,MESA,DES,WALK_A51_MESA_DES_R02,-56,1,2.93,190,0,0.0000,1562,36.1,1,31,348676,,0,,crc16=9FF1
349185,S,B,F1,A51,MESA,DES,WALK_A51_MESA_DES_R02,-56,1,12.01,191,0,0.0000,1562,36.1,1,31,349185,,0,,crc16=3A7B
349697,S,B,F1,A51,MESA,DES,WALK_A51_MESA_DES_R02,-48,1,23.71,192,0,0.0000,1562,36.1,1,31,349697,,0,,crc16=4937
350192,S,B,F1,A51,MESA,DES,WALK_A51_MESA_DES_R02,-49,1,19.45,193,0,0.0000,1562,36.1,1,31,350192,,0,,crc16=8497
350674,S,B,F1,A51,MESA,DES,WALK_A51_MESA_DES_R02,-50,1,2.47,194,0,0.0000,1562,36.7,1,31,350674,,0,,crc16=ED53
351178,S,B,F1,A51,MESA,DES,WALK_A51_MESA_DES_R02,-57,1,8.27,195,0,0.0000,1562,36.7,1,31,351178,,0,,crc16=8983
351677,S,B,F1,A51,MESA,DES,WALK_A51_MESA_DES_R02,-51,1,8.26,196,0,0.0000,1562,36.7,1,31,351677,,0,,crc16=2E15
352222,S,B,F1,A51,MESA,DES,WALK_A51_MESA_DES_R02,-51,1,53.37,197,0,0.0000,1562,36.7,1,31,352222,,0,,crc16=3C01
352670,S,B,F1,A51,MESA,DES,WALK_A51_MESA_DES_R02,-50,1,3.05,198,0,0.0000,1562,37.2,1,31,352670,,0,,crc16=45BF
353170,S,B,F1,A51,MESA,DES,WALK_A51_MESA_DES_R02,-50,1,2.91,199,0,0.0000,1562,37.2,1,31,353170,,0,,crc16=F169
353670,S,B,F1,A51,MESA,DES,WALK_A51_MESA_DES_R02,-49,1,2.84,200,0,0.0000,1562,36.1,1,31,353670,,0,,crc16=EA6B
354176,S,B,F1,A51,MESA,DES,WALK_A51_MESA_DES_R02,-49,1,9.12,201,0,0.0000,1562,36.1,1,31,354176,,0,,crc16=9A56
354679,S,B,F1,A51,MESA,DES,WALK_A51_MESA_DES_R02,-56,1,11.80,202,0,0.0000,1562,36.1,1,31,354679,,0,,crc16=888E
355170,S,B,F1,A51,MESA,DES,WALK_A51_MESA_DES_R02,-56,1,2.97,203,0,0.0000,1562,36.1,1,31,355170,,0,,crc16=585B
355670,S,B,F1,A51,MESA,DES,WALK_A51_MESA_DES_R02,-59,1,2.98,204,0,0.0000,1562,37.2,1,31,355670,,0,,crc16=E32F
356169,S,B,F1,A51,MESA,DES,WALK_A51_MESA_DES_R02,-59,1,3.15,205,0,0.0000,1562,37.2,1,31,356169,,0,,crc16=43B0
356669,S,B,F1,A51,MESA,DES,WALK_A51_MESA_DES_R02,-53,1,2.95,206,0,0.0000,1562,36.7,1,31,356669,,0,,crc16=A453
357172,S,B,F1,A51,MESA,DES,WALK_A51_MESA_DES_R02,-58,1,5.97,207,0,0.0000,1562,36.7,1,31,357172,,0,,crc16=8120
357690,S,B,F1,A51,MESA,DES,WALK_A51_MESA_DES_R02,-58,1,24.25,208,0,0.0000,1562,36.1,1,31,357690,,0,,crc16=3B48
358171,S,B,F1,A51,MESA,DES,WALK_A51_MESA_DES_R02,-57,1,5.56,209,0,0.0000,1562,36.1,1,31,358171,,0,,crc16=42C1
358668,S,B,F1,A51,MESA,DES,WALK_A51_MESA_DES_R02,-59,1,3.40,210,0,0.0000,1562,37.2,1,31,358668,,0,,crc16=6323
359170,S,B,F1,A51,MESA,DES,WALK_A51_MESA_DES_R02,-52,1,6.95,211,0,0.0000,1562,37.2,1,31,359170,,0,,crc16=4D99
359666,S,B,F1,A51,MESA,DES,WALK_A51_MESA_DES_R02,-60,1,2.92,212,0,0.0000,1562,37.2,1,31,359666,,0,,crc16=0D7B
360170,S,B,F1,A51,MESA,DES,WALK_A51_MESA_DES_R02,-59,1,6.95,213,0,0.0000,1562,37.2,1,31,360170,,0,,crc16=3432
360667,S,B,F1,A51,MESA,DES,WALK_A51_MESA_DES_R02,-52,1,3.38,214,0,0.0000,1562,36.1,1,31,360667,,0,,crc16=F167
361165,S,B,F1,A51,MESA,DES,WALK_A51_MESA_DES_R02,-58,1,3.24,215,0,0.0000,1562,36.1,1,31,361165,,0,,crc16=D4D2
361666,S,B,F1,A51,MESA,DES,WALK_A51_MESA_DES_R02,-51,1,3.26,216,0,0.0000,1562,36.7,1,31,361666,,0,,crc16=312D
362168,S,B,F1,A51,MESA,DES,WALK_A51_MESA_DES_R02,-52,1,6.53,217,0,0.0000,1562,36.7,1,31,362168,,0,,crc16=7779
362671,S,B,F1,A51,MESA,DES,WALK_A51_MESA_DES_R02,-60,1,11.02,218,0,0.0000,1562,36.7,1,31,362671,,0,,crc16=89AF
363169,S,B,F1,A51,MESA,DES,WALK_A51_MESA_DES_R02,-56,1,8.19,219,0,0.0000,1562,36.7,1,31,363169,,0,,crc16=9141
363666,S,B,F1,A51,MESA,DES,WALK_A51_MESA_DES_R02,-55,1,6.68,220,0,0.0000,1562,36.7,1,31,363666,,0,,crc16=E964
364178,S,B,F1,A51,MESA,DES,WALK_A51_MESA_DES_R02,-50,1,19.79,221,0,0.0000,1562,36.7,1,31,364178,,0,,crc16=A70B
364685,S,B,F1,A51,MESA,DES,WALK_A51_MESA_DES_R02,-56,1,8.33,222,0,0.0000,1562,36.1,1,31,364685,,0,,crc16=298B
365187,S,B,F1,A51,MESA,DES,WALK_A51_MESA_DES_R02,-57,1,11.48,223,0,0.0000,1562,36.1,1,31,365187,,0,,crc16=2368
365677,S,B,F1,A51,MESA,DES,WALK_A51_MESA_DES_R02,-52,1,2.94,224,0,0.0000,1562,36.1,1,31,365677,,0,,crc16=FD5A
366182,S,B,F1,A51,MESA,DES,WALK_A51_MESA_DES_R02,-57,1,8.27,225,0,0.0000,1562,36.1,1,31,366182,,0,,crc16=4505
366676,S,B,F1,A51,MESA,DES,WALK_A51_MESA_DES_R02,-50,1,3.17,226,0,0.0000,1562,36.7,1,31,366676,,0,,crc16=A169
367176,S,B,F1,A51,MESA,DES,WALK_A51_MESA_DES_R02,-52,1,3.83,227,0,0.0000,1562,36.7,1,31,367176,,0,,crc16=F4D0
367692,S,B,F1,A51,MESA,DES,WALK_A51_MESA_DES_R02,-59,1,19.52,228,0,0.0000,1562,36.7,1,31,367692,,0,,crc16=1AB6
368206,S,B,F1,A51,MESA,DES,WALK_A51_MESA_DES_R02,-52,1,34.53,229,0,0.0000,1562,36.7,1,31,368206,,0,,crc16=24D3
368690,S,B,F1,A51,MESA,DES,WALK_A51_MESA_DES_R02,-58,1,18.76,230,0,0.0000,1562,36.7,1,31,368690,,0,,crc16=06BE
369204,S,B,F1,A51,MESA,DES,WALK_A51_MESA_DES_R02,-57,1,33.79,231,0,0.0000,1562,36.7,1,31,369204,,0,,crc16=D5C6
369673,S,B,F1,A51,MESA,DES,WALK_A51_MESA_DES_R02,-58,1,2.85,232,0,0.0000,1562,36.7,1,31,369673,,0,,crc16=A944
370174,S,B,F1,A51,MESA,DES,WALK_A51_MESA_DES_R02,-52,1,3.94,233,0,0.0000,1562,36.7,1,31,370174,,0,,crc16=884E
370672,S,B,F1,A51,MESA,DES,WALK_A51_MESA_DES_R02,-59,1,1.67,234,0,0.0000,1562,36.7,1,31,370672,,0,,crc16=2A47
371172,S,B,F1,A51,MESA,DES,WALK_A51_MESA_DES_R02,-52,1,3.06,235,0,0.0000,1562,36.7,1,31,371172,,0,,crc16=81EF
371670,S,B,F1,A51,MESA,DES,WALK_A51_MESA_DES_R02,-51,1,1.70,236,0,0.0000,1562,36.7,1,31,371670,,0,,crc16=B197
372170,S,B,F1,A51,MESA,DES,WALK_A51_MESA_DES_R02,-58,1,2.96,237,0,0.0000,1562,36.7,1,31,372170,,0,,crc16=B00F
372671,S,B,F1,A51,MESA,DES,WALK_A51_MESA_DES_R02,-58,1,3.55,238,0,0.0000,1562,36.7,1,31,372671,,0,,crc16=3754
